Accident_Index,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Sex_of_Driver,Sex_of_Casualty,Age_of_Driver,Age_of_Casualty
2.02E+12,3,2,1,23/01/18,3,18:20,2,1,38,48
2.02E+12,3,1,1,03/02/18,7,11:50,2,2,35,37
2.02E+12,3,1,1,29/01/18,2,11:45,2,1,42,5
2.02E+12,3,2,1,02/02/18,6,21:40,2,1,1,51
2.02E+12,3,2,1,02/02/18,6,13:02,2,1,48,26
2.02E+12,3,2,1,03/02/18,7,12:15,3,2,1,30
2.02E+12,3,2,1,03/02/18,7,10:14,1,1,29,24
2.02E+12,3,1,1,03/02/18,7,9:07,1,2,1,1
2.02E+12,2,1,1,03/02/18,7,12:56,1,1,53,31
2.02E+12,3,1,1,03/02/18,7,4:34,1,1,57,43
2.02E+12,3,2,1,02/02/18,6,22:32,1,1,36,29
2.02E+12,3,2,1,03/02/18,7,15:23,1,1,26,33
2.02E+12,3,2,1,03/02/18,7,15:31,1,1,20,53
2.02E+12,3,1,1,03/02/18,7,12:30,1,2,71,1
2.02E+12,3,4,2,03/02/18,7,14:20,1,1,31,34
2.02E+12,3,4,1,03/02/18,7,17:10,1,1,40,18
2.02E+12,3,1,1,03/02/18,7,18:12,2,1,25,43
2.02E+12,2,1,1,03/02/18,7,18:13,2,2,36,17
2.02E+12,3,2,1,03/02/18,7,17:17,1,1,21,14
2.02E+12,3,2,1,03/02/18,7,17:52,2,1,24,52
2.02E+12,2,1,1,03/02/18,7,15:51,1,1,48,21
2.02E+12,3,2,1,03/02/18,7,18:45,2,2,25,28
2.02E+12,3,2,1,03/02/18,7,17:45,1,1,43,47
2.02E+12,3,1,1,03/02/18,7,18:15,1,2,52,32
2.02E+12,3,2,1,01/02/18,5,18:20,3,1,1,43
2.02E+12,3,4,1,03/02/18,7,18:00,1,2,49,1
2.02E+12,2,1,1,03/02/18,7,18:00,1,2,30,1
2.02E+12,3,2,1,03/02/18,7,20:00,1,1,22,1
2.02E+12,3,1,1,03/02/18,7,20:10,1,2,34,20
2.02E+12,3,2,1,03/02/18,7,17:25,1,2,33,1
2.02E+12,3,2,1,03/02/18,7,20:10,1,2,48,36
2.02E+12,3,2,1,03/02/18,7,18:30,1,1,29,39
2.02E+12,3,3,5,03/02/18,7,19:56,3,2,1,74
2.02E+12,2,1,3,03/02/18,7,20:20,3,2,1,3
2.02E+12,3,2,1,03/02/18,7,17:25,2,1,37,40
2.02E+12,3,2,1,27/01/18,7,6:00,3,2,1,52
2.02E+12,3,1,1,03/02/18,7,15:30,1,2,19,40
2.02E+12,3,2,3,03/02/18,7,16:49,1,1,62,1
2.02E+12,2,1,1,03/02/18,7,22:27,1,1,24,46
2.02E+12,3,2,2,03/02/18,7,21:20,1,1,23,16
2.02E+12,2,1,1,03/02/18,7,23:13,1,2,1,26
2.02E+12,3,2,1,03/02/18,7,22:28,1,1,51,25
2.02E+12,3,1,1,04/02/18,1,0:36,1,1,25,54
2.02E+12,3,2,1,01/02/18,5,20:38,1,2,49,14
2.02E+12,3,2,1,03/02/18,7,23:23,3,2,1,29
2.02E+12,3,1,1,31/01/18,4,18:31,3,1,1,43
2.02E+12,3,2,1,03/02/18,7,23:10,2,2,37,1
2.02E+12,3,1,1,30/01/18,3,8:44,3,2,1,59
2.02E+12,3,1,1,04/02/18,1,1:47,1,1,27,50
2.02E+12,2,1,1,04/02/18,1,1:22,1,1,35,38
2.02E+12,3,2,2,04/02/18,1,3:28,1,1,47,55
2.02E+12,3,3,2,03/02/18,7,13:24,1,2,1,37
2.02E+12,3,2,1,03/02/18,7,9:42,1,2,1,67
2.02E+12,3,1,1,04/02/18,1,3:50,2,1,46,72
2.02E+12,3,2,1,04/02/18,1,3:15,2,1,30,23
2.02E+12,3,2,1,04/02/18,1,9:31,1,1,35,24
2.02E+12,3,2,1,02/02/18,6,19:28,1,2,41,46
2.02E+12,3,2,2,03/02/18,7,21:20,1,1,27,1
2.02E+12,3,1,1,04/02/18,1,5:00,1,2,36,39
2.02E+12,3,2,1,04/02/18,1,8:05,1,2,37,25
2.02E+12,3,2,1,04/02/18,1,9:40,2,1,37,28
2.02E+12,3,2,1,04/02/18,1,12:17,1,2,37,1
2.02E+12,3,2,1,04/02/18,1,8:40,1,2,50,51
2.02E+12,3,2,1,04/02/18,1,13:25,1,2,65,32
2.02E+12,3,1,1,15/01/18,2,18:45,1,1,52,42
2.02E+12,3,3,1,04/02/18,1,14:30,1,2,42,42
2.02E+12,3,2,1,04/02/18,1,14:20,1,2,45,24
2.02E+12,3,2,1,03/02/18,7,14:45,2,1,27,55
2.02E+12,2,3,3,04/02/18,1,14:28,1,1,1,40
2.02E+12,3,1,1,04/02/18,1,10:54,1,1,17,22
2.02E+12,3,2,1,04/02/18,1,16:28,1,1,61,23
2.02E+12,3,2,1,04/02/18,1,14:46,1,1,28,46
2.02E+12,2,1,1,04/02/18,1,15:40,1,1,1,50
2.02E+12,3,1,1,04/02/18,1,14:30,1,1,1,59
2.02E+12,3,1,1,04/02/18,1,17:30,1,1,31,43
2.02E+12,3,2,1,04/02/18,1,17:15,3,1,1,24
2.02E+12,3,1,1,04/02/18,1,18:28,1,1,32,57
2.02E+12,3,2,1,04/02/18,1,17:50,1,2,22,59
2.02E+12,2,2,1,04/02/18,1,18:20,1,1,26,64
2.02E+12,3,2,1,04/02/18,1,18:55,1,2,1,30
2.02E+12,2,2,1,04/02/18,1,19:30,1,2,63,62
2.02E+12,3,1,1,03/02/18,7,16:30,3,1,1,26
2.02E+12,2,1,1,04/02/18,1,20:24,1,1,29,37
2.02E+12,3,2,1,04/02/18,1,20:20,2,2,36,38
2.02E+12,3,2,1,02/02/18,6,15:30,2,1,43,22
2.02E+12,3,2,1,04/02/18,1,22:42,2,1,37,29
2.02E+12,3,1,1,04/02/18,1,22:11,1,2,51,25
2.02E+12,3,2,1,04/02/18,1,2:48,1,1,31,20
2.02E+12,3,3,1,04/02/18,1,22:55,1,1,48,22
2.02E+12,3,2,1,05/02/18,2,0:40,2,1,22,26
2.02E+12,3,2,2,04/02/18,1,5:39,3,2,1,15
2.02E+12,3,2,1,04/02/18,1,21:44,1,2,41,68
2.02E+12,3,2,1,04/02/18,1,21:26,1,1,48,67
2.02E+12,3,2,2,05/02/18,2,2:54,2,1,45,25
2.02E+12,3,1,1,05/02/18,2,2:34,1,2,1,29
2.02E+12,3,1,1,04/02/18,1,22:15,1,2,43,50
2.02E+12,3,3,1,05/02/18,2,4:50,2,1,54,31
2.02E+12,3,2,2,05/02/18,2,1:21,1,2,41,24
2.02E+12,3,1,1,04/02/18,1,23:30,1,1,53,33
2.02E+12,3,1,1,05/02/18,2,4:24,2,1,40,48
2.02E+12,3,2,1,03/02/18,7,12:50,1,1,17,57
2.02E+12,3,2,1,05/02/18,2,6:45,1,1,65,19
2.02E+12,3,1,1,05/02/18,2,8:33,3,2,1,35
2.02E+12,3,1,1,05/02/18,2,6:55,2,2,42,29
2.02E+12,3,2,1,05/02/18,2,8:05,1,1,1,20
2.02E+12,3,1,1,05/02/18,2,8:30,1,2,31,23
2.02E+12,3,1,1,05/02/18,2,9:20,2,1,46,34
2.02E+12,3,3,1,19/01/18,6,19:30,2,1,24,31
2.02E+12,3,2,1,04/02/18,1,12:25,3,1,1,48
2.02E+12,3,2,1,04/02/18,1,14:17,1,2,73,75
2.02E+12,3,3,3,05/02/18,2,9:10,1,1,1,42
2.02E+12,3,2,1,05/02/18,2,9:00,1,2,23,44
2.02E+12,3,2,1,05/02/18,2,6:50,2,1,1,24
2.02E+12,3,2,1,05/02/18,2,8:50,1,1,20,29
2.02E+12,3,2,1,05/02/18,2,10:40,3,2,1,49
2.02E+12,3,1,2,02/02/18,6,9:30,1,2,26,44
2.02E+12,3,2,1,05/02/18,2,10:30,3,1,1,32
2.02E+12,3,1,1,09/01/18,3,16:30,1,1,50,48
2.02E+12,3,1,1,09/01/18,3,18:45,1,2,32,14
2.02E+12,3,2,1,04/02/18,1,16:06,1,1,47,28
2.02E+12,3,2,1,05/02/18,2,11:00,1,2,61,53
2.02E+12,3,2,1,05/02/18,2,9:10,1,1,1,45
2.02E+12,3,2,1,05/02/18,2,12:15,1,1,1,27
2.02E+12,3,1,1,05/02/18,2,11:35,1,2,28,15
2.02E+12,3,2,1,05/02/18,2,8:33,3,1,1,35
2.02E+12,3,2,1,05/02/18,2,11:54,1,2,43,1
2.02E+12,3,2,1,03/02/18,7,10:25,2,2,29,1
2.02E+12,3,1,1,05/02/18,2,12:50,1,1,22,1
2.02E+12,3,1,1,22/01/18,2,19:00,1,1,51,28
2.02E+12,3,1,1,03/02/18,7,15:00,1,1,19,74
2.02E+12,3,2,1,02/02/18,6,18:55,2,2,46,31
2.02E+12,3,1,1,04/02/18,1,19:50,1,2,35,31
2.02E+12,3,2,1,05/02/18,2,9:15,1,1,41,43
2.02E+12,3,2,1,05/02/18,2,8:23,1,1,33,38
2.02E+12,3,2,1,05/02/18,2,9:55,1,2,69,37
2.02E+12,3,2,4,05/02/18,2,13:58,1,2,53,42
2.02E+12,3,2,1,04/02/18,1,12:28,2,2,61,16
2.02E+12,3,1,1,02/02/18,6,18:00,3,1,1,41
2.02E+12,3,1,1,03/02/18,7,19:05,1,1,24,40
2.02E+12,3,2,1,05/02/18,2,10:45,1,1,35,47
2.02E+12,3,2,1,05/02/18,2,15:10,1,1,49,31
2.02E+12,3,2,1,05/02/18,2,16:26,1,1,33,50
2.02E+12,3,1,1,05/02/18,2,16:00,1,2,28,17
2.02E+12,3,2,1,05/02/18,2,16:20,1,2,25,43
2.02E+12,3,2,1,05/02/18,2,17:30,2,2,32,23
2.02E+12,3,2,2,05/02/18,2,14:06,1,2,49,1
2.02E+12,3,1,1,08/01/18,2,16:08,1,1,58,35
2.02E+12,3,1,1,05/02/18,2,15:31,2,1,27,80
2.02E+12,3,2,1,05/02/18,2,15:52,1,2,33,43
2.02E+12,3,1,1,29/01/18,2,13:10,2,1,49,40
2.02E+12,3,2,1,05/02/18,2,9:15,1,1,27,72
2.02E+12,3,3,1,05/02/18,2,18:33,1,1,26,51
2.02E+12,3,1,1,05/02/18,2,15:10,2,2,37,58
2.02E+12,3,2,1,05/02/18,2,20:30,1,1,52,19
2.02E+12,3,2,1,05/02/18,2,17:53,2,1,1,26
2.02E+12,3,1,1,05/02/18,2,20:55,1,1,25,38
2.02E+12,3,1,1,31/01/18,4,11:00,2,1,22,1
2.02E+12,3,2,1,05/02/18,2,20:26,1,2,27,53
2.02E+12,3,1,1,02/02/18,6,8:30,1,1,56,38
2.02E+12,3,2,1,05/02/18,2,20:50,3,1,1,35
2.02E+12,3,1,1,04/02/18,1,16:45,3,2,1,52
2.02E+12,2,1,1,05/02/18,2,19:34,3,2,1,17
2.02E+12,3,2,1,05/02/18,2,22:41,2,1,47,34
2.02E+12,3,1,1,05/02/18,2,19:50,2,2,47,29
2.02E+12,3,2,1,05/02/18,2,20:20,1,2,46,1
2.02E+12,3,2,1,05/02/18,2,7:45,1,1,33,38
2.02E+12,2,2,1,05/02/18,2,7:00,3,1,1,30
2.02E+12,3,3,1,06/02/18,3,7:06,2,1,22,54
2.02E+12,3,2,3,06/02/18,3,8:08,1,1,21,19
2.02E+12,3,2,1,27/01/18,7,18:45,1,1,30,1
2.02E+12,3,2,1,18/01/18,5,23:17,1,1,43,42
2.02E+12,3,1,1,20/01/18,7,12:53,1,1,21,16
2.02E+12,3,2,1,28/01/18,1,15:55,3,1,1,16
2.02E+12,3,2,1,06/02/18,3,8:21,2,1,30,46
2.02E+12,3,1,1,25/01/18,5,17:38,1,2,51,30
2.02E+12,3,2,1,25/01/18,5,13:45,1,2,33,60
2.02E+12,2,1,1,06/02/18,3,9:30,1,1,57,37
2.02E+12,3,1,1,28/01/18,1,0:15,1,1,47,41
2.02E+12,3,2,1,25/01/18,5,12:55,2,1,36,43
2.02E+12,3,2,1,06/02/18,3,7:31,1,2,30,29
2.02E+12,3,3,1,06/02/18,3,10:50,1,1,44,54
2.02E+12,3,1,1,27/01/18,7,22:41,2,1,37,49
2.02E+12,3,3,1,06/02/18,3,10:12,1,2,1,30
2.02E+12,3,1,1,04/02/18,1,14:21,1,2,19,42
2.02E+12,3,2,2,06/02/18,3,8:03,3,2,1,28
2.02E+12,2,1,1,06/02/18,3,8:04,2,1,78,38
2.02E+12,3,1,1,06/02/18,3,7:51,1,2,33,31
2.02E+12,3,1,1,05/02/18,2,14:29,2,1,49,48
2.02E+12,3,2,1,06/02/18,3,10:28,1,2,20,28
2.02E+12,3,2,1,06/02/18,3,10:45,1,1,52,28
2.02E+12,3,2,1,06/02/18,3,11:29,3,1,1,45
2.02E+12,3,2,1,06/02/18,3,8:05,1,2,47,47
2.02E+12,3,2,1,06/02/18,3,9:10,1,1,55,32
2.02E+12,3,2,1,31/01/18,4,7:45,1,2,1,12
2.02E+12,3,2,2,06/02/18,3,12:19,1,1,30,55
2.02E+12,2,2,1,10/01/18,4,7:00,1,1,59,18
2.02E+12,3,2,1,05/02/18,2,19:26,1,2,48,41
2.02E+12,3,1,1,14/01/18,1,21:30,2,2,29,22
2.02E+12,3,1,2,05/02/18,2,18:40,1,1,39,23
2.02E+12,2,1,1,06/02/18,3,7:15,1,2,1,37
2.02E+12,3,1,1,06/02/18,3,13:43,1,1,20,28
2.02E+12,2,1,1,06/02/18,3,13:40,3,1,1,55
2.02E+12,2,2,1,06/02/18,3,9:28,1,1,54,36
2.02E+12,3,1,1,05/02/18,2,15:30,1,2,1,83
2.02E+12,3,1,1,06/02/18,3,14:02,1,1,25,42
2.02E+12,1,2,1,06/02/18,3,14:45,3,1,1,28
2.02E+12,3,1,2,19/01/18,6,18:00,2,1,71,62
2.02E+12,3,1,1,06/02/18,3,15:34,1,2,40,54
2.02E+12,3,2,1,06/02/18,3,13:45,2,1,62,49
2.02E+12,2,1,1,06/02/18,3,17:10,2,2,81,24
2.02E+12,3,1,1,06/02/18,3,13:30,1,1,46,52
2.02E+12,3,2,1,06/02/18,3,18:00,1,2,39,31
2.02E+12,3,1,2,05/02/18,2,8:50,1,1,23,26
2.02E+12,3,1,1,06/02/18,3,13:40,3,1,1,33
2.02E+12,3,2,1,06/02/18,3,17:10,1,1,39,44
2.02E+12,3,2,2,06/02/18,3,17:35,2,2,39,64
2.02E+12,3,1,1,06/02/18,3,18:48,1,2,44,22
2.02E+12,3,1,1,25/01/18,5,12:30,2,1,66,24
2.02E+12,3,1,1,05/02/18,2,17:40,3,2,1,24
2.02E+12,3,1,1,06/02/18,3,17:35,3,1,1,50
2.02E+12,3,2,1,05/02/18,2,15:23,1,2,30,42
2.02E+12,3,1,1,06/02/18,3,19:30,1,1,59,1
2.02E+12,3,2,2,06/02/18,3,19:20,3,1,1,47
2.02E+12,3,2,1,06/02/18,3,14:20,1,1,44,41
2.02E+12,3,2,1,06/02/18,3,19:29,1,1,30,1
2.02E+12,3,1,1,06/02/18,3,16:00,2,1,47,52
2.02E+12,3,2,1,06/02/18,3,16:40,1,1,36,28
2.02E+12,3,4,3,06/02/18,3,19:15,1,1,1,45
2.02E+12,3,2,1,06/02/18,3,22:15,1,1,1,43
2.02E+12,3,1,3,06/02/18,3,19:28,1,1,42,27
2.02E+12,3,2,2,07/02/18,4,0:30,2,1,1,16
2.02E+12,3,1,1,06/02/18,3,22:00,1,2,28,2
2.02E+12,3,2,1,07/02/18,4,6:30,1,2,29,24
2.02E+12,3,1,1,07/02/18,4,7:10,1,2,26,14
2.02E+12,3,2,2,26/01/18,6,14:10,1,1,28,18
2.02E+12,3,2,1,07/02/18,4,8:55,3,1,1,52
2.02E+12,3,1,1,07/02/18,4,8:59,1,2,43,65
2.02E+12,2,1,1,24/01/18,4,8:00,1,2,19,89
2.02E+12,3,2,1,07/02/18,4,8:20,1,2,18,82
2.02E+12,3,1,1,30/01/18,3,11:06,3,2,1,35
2.02E+12,3,2,1,03/02/18,7,5:04,1,1,41,33
2.02E+12,3,2,1,15/01/18,2,13:20,1,2,59,43
2.02E+12,3,1,3,07/01/18,1,16:00,1,2,59,4
2.02E+12,3,2,1,07/02/18,4,8:23,1,1,57,34
2.02E+12,3,2,1,07/02/18,4,10:50,1,2,28,31
2.02E+12,3,1,1,27/01/18,7,12:13,1,2,53,32
2.02E+12,3,1,1,07/02/18,4,13:00,1,1,35,30
2.02E+12,3,2,1,07/02/18,4,12:19,1,1,20,36
2.02E+12,2,1,1,07/02/18,4,7:23,1,2,58,87
2.02E+12,3,1,1,07/02/18,4,8:45,1,1,25,18
2.02E+12,3,1,1,19/01/18,6,12:00,1,1,15,58
2.02E+12,2,2,1,07/02/18,4,13:30,1,1,1,64
2.02E+12,3,1,1,07/02/18,4,12:50,1,2,22,28
2.02E+12,2,2,1,07/02/18,4,13:23,1,1,58,47
2.02E+12,3,2,1,25/01/18,5,23:20,1,1,32,58
2.02E+12,3,2,1,26/01/18,6,5:45,1,1,42,29
2.02E+12,3,2,1,03/02/18,7,15:00,2,1,35,64
2.02E+12,3,1,1,07/02/18,4,11:50,2,1,22,31
2.02E+12,3,3,1,02/02/18,6,11:27,1,2,74,55
2.02E+12,3,2,1,07/02/18,4,15:20,1,1,16,46
2.02E+12,3,1,1,07/02/18,4,12:20,2,1,37,22
2.02E+12,3,2,1,07/02/18,4,14:20,1,2,35,51
2.02E+12,3,2,1,07/02/18,4,14:00,1,1,52,24
2.02E+12,3,5,4,07/02/18,4,15:20,1,2,47,59
2.02E+12,3,1,1,07/02/18,4,15:40,2,1,33,19
2.02E+12,3,1,1,07/02/18,4,14:52,1,2,34,45
2.02E+12,2,2,1,07/02/18,4,15:30,1,2,40,27
2.02E+12,3,1,1,07/02/18,4,13:19,1,1,38,36
2.02E+12,3,3,1,07/02/18,4,18:05,1,2,47,21
2.02E+12,3,2,2,07/02/18,4,16:25,1,2,54,54
2.02E+12,3,1,1,07/02/18,4,15:10,1,1,27,26
2.02E+12,3,2,1,07/02/18,4,18:29,3,1,1,25
2.02E+12,2,1,2,07/02/18,4,18:19,1,2,44,41
2.02E+12,3,2,1,07/02/18,4,13:40,1,1,49,28
2.02E+12,3,1,1,07/02/18,4,7:55,2,1,25,19
2.02E+12,3,2,1,07/02/18,4,13:05,1,1,22,41
2.02E+12,3,2,1,01/02/18,5,8:50,3,1,1,23
2.02E+12,3,3,1,07/02/18,4,15:02,2,2,44,62
2.02E+12,3,2,1,07/02/18,4,15:00,1,1,20,26
2.02E+12,3,1,1,07/02/18,4,13:44,3,1,1,34
2.02E+12,3,2,2,07/02/18,4,18:05,1,1,24,44
2.02E+12,3,1,1,07/02/18,4,18:40,1,1,23,46
2.02E+12,3,2,2,07/02/18,4,18:42,2,1,49,50
2.02E+12,3,2,1,05/02/18,2,14:33,3,1,1,58
2.02E+12,3,1,1,06/02/18,3,15:50,1,1,62,30
2.02E+12,3,2,1,07/02/18,4,19:45,1,1,34,37
2.02E+12,3,2,1,07/02/18,4,18:35,1,1,27,35
2.02E+12,3,2,1,07/02/18,4,17:46,1,1,1,38
2.02E+12,2,1,1,07/02/18,4,19:29,1,1,25,31
2.02E+12,3,1,1,07/02/18,4,16:35,1,2,30,44
2.02E+12,3,1,1,01/02/18,5,4:50,1,2,28,25
2.02E+12,2,3,1,07/02/18,4,17:50,1,1,24,21
2.02E+12,2,1,1,07/02/18,4,20:40,1,1,22,55
2.02E+12,3,1,1,07/02/18,4,19:12,1,1,32,86
2.02E+12,3,1,1,05/02/18,2,17:30,1,1,42,86
2.02E+12,3,1,1,07/02/18,4,11:30,1,1,22,36
2.02E+12,2,2,1,25/01/18,5,20:00,3,1,1,18
2.02E+12,3,2,1,07/02/18,4,2:46,1,1,18,58
2.02E+12,3,2,1,07/02/18,4,22:20,3,1,1,54
2.02E+12,3,2,1,07/02/18,4,23:30,2,1,48,44
2.02E+12,3,1,1,07/02/18,4,22:23,1,2,42,21
2.02E+12,3,2,2,06/02/18,3,19:24,1,1,53,51
2.02E+12,3,2,1,08/02/18,5,4:47,1,2,1,53
2.02E+12,3,2,2,23/01/18,3,16:30,1,2,33,95
2.02E+12,3,1,1,20/01/18,7,16:43,1,2,44,50
2.02E+12,3,2,1,02/02/18,6,9:50,2,1,37,30
2.02E+12,3,2,1,03/02/18,7,19:30,1,1,1,33
2.02E+12,3,1,1,07/02/18,4,19:55,1,2,45,44
2.02E+12,3,1,1,07/02/18,4,11:32,1,1,33,28
2.02E+12,3,1,1,31/01/18,4,8:00,1,2,34,28
2.02E+12,3,1,1,08/02/18,5,7:50,1,2,1,45
2.02E+12,3,1,1,08/02/18,5,8:45,1,2,22,87
2.02E+12,3,2,1,29/01/18,2,14:09,1,2,27,38
2.02E+12,3,2,1,06/02/18,3,16:01,2,1,45,53
2.02E+12,3,1,2,08/02/18,5,8:55,1,1,1,26
2.02E+12,3,2,1,08/02/18,5,8:50,1,1,1,47
2.02E+12,3,1,1,18/01/18,5,10:12,2,1,22,44
2.02E+12,3,2,1,08/02/18,5,9:41,1,2,46,32
2.02E+12,2,1,2,08/02/18,5,8:20,1,2,63,34
2.02E+12,3,2,1,07/02/18,4,19:03,2,1,39,36
2.02E+12,3,2,1,08/02/18,5,7:02,1,1,22,28
2.02E+12,3,2,1,08/02/18,5,10:27,2,1,1,25
2.02E+12,3,1,1,09/01/18,3,14:40,1,1,70,84
2.02E+12,3,1,1,23/01/18,3,18:00,1,1,19,41
2.02E+12,3,1,2,08/02/18,5,8:25,1,2,1,32
2.02E+12,3,1,1,08/02/18,5,12:12,1,1,73,4
2.02E+12,3,2,1,07/02/18,4,7:45,1,2,54,18
2.02E+12,3,1,1,08/02/18,5,7:55,2,2,26,4
2.02E+12,3,1,1,08/02/18,5,10:50,3,1,1,36
2.02E+12,3,2,1,28/01/18,1,13:47,1,1,28,29
2.02E+12,3,2,1,08/02/18,5,9:10,1,2,34,50
2.02E+12,3,2,1,08/02/18,5,6:25,3,1,1,29
2.02E+12,3,2,1,08/02/18,5,8:15,2,2,39,24
2.02E+12,3,2,2,08/02/18,5,10:00,3,1,1,57
2.02E+12,2,2,1,07/02/18,4,19:40,1,1,39,1
2.02E+12,3,2,2,07/02/18,4,15:15,3,1,1,27
2.02E+12,2,1,1,07/02/18,4,18:05,1,2,33,25
2.02E+12,3,2,1,08/02/18,5,8:10,1,1,64,31
2.02E+12,3,2,1,08/02/18,5,8:45,1,1,28,36
2.02E+12,3,2,1,07/02/18,4,19:28,1,2,49,29
2.02E+12,3,2,1,08/02/18,5,13:20,1,1,74,26
2.02E+12,3,2,1,08/02/18,5,13:20,1,1,27,20
2.02E+12,3,2,1,08/02/18,5,13:30,1,1,45,47
2.02E+12,3,1,1,07/02/18,4,14:10,1,2,56,24
2.02E+12,3,1,1,08/02/18,5,14:05,1,1,65,65
2.02E+12,3,2,1,08/02/18,5,15:24,3,1,1,45
2.02E+12,3,1,1,07/02/18,4,10:32,2,1,40,68
2.02E+12,2,1,1,08/02/18,5,15:05,3,2,1,25
2.02E+12,3,2,1,07/02/18,4,14:00,1,1,17,40
2.02E+12,3,1,1,08/02/18,5,13:51,1,1,51,45
2.02E+12,3,2,1,08/02/18,5,16:12,1,1,48,41
2.02E+12,2,2,1,20/01/18,7,22:30,3,1,24,1
2.02E+12,3,2,2,08/02/18,5,17:53,1,1,52,17
2.02E+12,3,1,1,08/02/18,5,13:45,2,1,75,47
2.02E+12,2,1,1,08/02/18,5,13:22,1,1,23,34
2.02E+12,2,1,1,08/02/18,5,14:46,1,1,18,55
2.02E+12,3,1,1,08/02/18,5,16:06,1,1,66,21
2.02E+12,2,1,1,08/02/18,5,17:00,2,2,38,48
2.02E+12,3,2,1,08/02/18,5,15:55,1,1,28,34
2.02E+12,3,2,1,08/02/18,5,18:34,3,2,1,26
2.02E+12,3,2,1,08/02/18,5,17:53,1,1,57,27
2.02E+12,2,1,1,04/02/18,1,19:02,1,1,39,47
2.02E+12,3,2,1,08/02/18,5,19:25,1,1,25,27
2.02E+12,3,2,2,08/02/18,5,17:11,2,1,51,41
2.02E+12,3,2,1,08/02/18,5,20:16,2,1,1,29
2.02E+12,3,2,1,08/02/18,5,15:00,1,2,56,20
2.02E+12,3,1,2,08/02/18,5,16:55,1,2,42,1
2.02E+12,3,1,1,08/02/18,5,19:01,1,1,1,34
2.02E+12,3,2,1,08/02/18,5,19:00,1,1,47,51
2.02E+12,2,1,1,06/02/18,3,8:20,2,1,45,20
2.02E+12,3,1,1,08/02/18,5,1:50,1,1,1,25
2.02E+12,3,1,1,08/02/18,5,17:28,1,1,29,58
2.02E+12,3,3,2,25/01/18,5,16:00,1,2,1,70
2.02E+12,2,1,1,27/01/18,7,22:24,1,1,1,59
2.02E+12,3,2,1,08/02/18,5,20:07,1,2,42,47
2.02E+12,3,2,1,08/02/18,5,8:40,1,2,37,18
2.02E+12,3,2,1,08/02/18,5,22:20,1,1,44,29
2.02E+12,3,2,2,09/02/18,6,0:10,1,1,23,24
2.02E+12,3,1,1,04/02/18,1,10:30,3,1,1,26
2.02E+12,2,2,1,08/02/18,5,17:05,3,1,1,36
2.02E+12,3,1,1,09/02/18,6,5:03,1,2,85,70
2.02E+12,3,1,1,31/01/18,4,7:50,2,2,29,24
2.02E+12,3,2,1,09/02/18,6,8:10,3,2,1,34
2.02E+12,3,1,1,09/02/18,6,8:35,1,1,37,1
2.02E+12,3,2,2,08/02/18,5,23:09,1,1,1,23
2.02E+12,3,2,1,09/02/18,6,6:45,1,2,34,28
2.02E+12,3,2,1,09/02/18,6,8:30,1,2,35,55
2.02E+12,3,2,1,09/02/18,6,8:45,3,1,1,21
2.02E+12,3,2,1,09/02/18,6,8:30,1,1,58,1
2.02E+12,2,2,2,09/02/18,6,9:59,2,1,51,34
2.02E+12,3,3,1,09/02/18,6,8:30,1,1,44,38
2.02E+12,3,2,2,27/01/18,7,11:42,1,2,22,39
2.02E+12,3,1,1,09/02/18,6,10:20,3,1,1,24
2.02E+12,3,2,1,09/02/18,6,6:55,1,2,29,20
2.02E+12,3,1,1,09/02/18,6,8:20,1,1,60,72
2.02E+12,3,1,1,08/02/18,5,13:20,2,1,30,58
2.02E+12,3,1,1,09/02/18,6,6:22,2,2,1,37
2.02E+12,3,2,2,09/02/18,6,10:00,1,1,35,20
2.02E+12,3,2,1,09/02/18,6,8:25,1,1,22,50
2.02E+12,3,1,1,09/02/18,6,11:13,1,1,1,27
2.02E+12,3,1,1,18/01/18,5,8:20,2,1,52,38
2.02E+12,3,2,1,09/02/18,6,10:40,2,1,17,21
2.02E+12,3,2,1,09/02/18,6,11:55,1,2,31,59
2.02E+12,3,1,1,02/02/18,6,16:40,1,2,51,29
2.02E+12,3,2,1,09/02/18,6,8:50,2,1,53,37
2.02E+12,3,3,2,09/02/18,6,9:36,1,2,35,79
2.02E+12,3,2,1,09/02/18,6,12:54,1,1,48,18
2.02E+12,3,1,1,08/02/18,5,22:06,2,2,33,50
2.02E+12,3,1,2,05/02/18,2,10:20,3,2,1,25
2.02E+12,3,2,2,06/02/18,3,15:10,1,1,13,51
2.02E+12,3,2,1,09/02/18,6,13:00,1,1,1,34
2.02E+12,3,2,1,26/01/18,6,13:40,1,1,20,51
2.02E+12,3,2,2,09/02/18,6,12:40,1,2,44,1
2.02E+12,2,1,1,09/02/18,6,14:25,1,2,47,1
2.02E+12,3,2,1,02/02/18,6,19:40,1,1,23,1
2.02E+12,3,2,1,09/02/18,6,13:25,1,1,29,1
2.02E+12,3,2,1,09/02/18,6,10:35,2,1,44,43
2.02E+12,3,2,1,09/02/18,6,9:45,1,2,49,5
2.02E+12,3,2,1,09/02/18,6,9:30,1,2,37,38
2.02E+12,3,2,1,08/02/18,5,18:45,1,1,47,20
2.02E+12,3,3,2,09/02/18,6,15:50,1,2,28,45
